CRS_DEP_TIME,CARRIER,DEP_TIME,DEST,DISTANCE,FL_DATE,FL_NUM,ORIGIN,Weather,DAY_WEEK,DAY_OF_MONTH,MONTH_OF_YEAR,TAIL_NUM,Status
1455,DL,1509,JFK,213,17-01-2004,746,DCA,0,6,17,Jan,N909DL,delayed
730,DL,727,LGA,214,17-01-2004,1742,DCA,0,6,17,Jan,N232DZ,ontime
830,DL,828,LGA,214,17-01-2004,1744,DCA,0,6,17,Jan,N221DL,ontime
1030,DL,1028,LGA,214,17-01-2004,1748,DCA,0,6,17,Jan,N223DZ,ontime
1430,DL,1430,LGA,214,17-01-2004,1756,DCA,0,6,17,Jan,N223DZ,ontime
1630,DL,1708,LGA,214,17-01-2004,1760,DCA,0,6,17,Jan,N232DZ,delayed
1830,DL,1829,LGA,214,17-01-2004,1764,DCA,0,6,17,Jan,N223DZ,ontime
2030,DL,2026,LGA,214,17-01-2004,1768,DCA,0,6,17,Jan,N224DA,ontime
1530,MQ,1529,JFK,213,17-01-2004,4752,DCA,0,6,17,Jan,N716MQ,ontime
600,MQ,554,JFK,213,17-01-2004,4760,DCA,0,6,17,Jan,N729MQ,ontime
1830,MQ,1827,JFK,213,17-01-2004,4784,DCA,0,6,17,Jan,N721MQ,ontime
900,MQ,855,LGA,214,17-01-2004,4956,DCA,0,6,17,Jan,N805MQ,ontime
1300,MQ,1247,LGA,214,17-01-2004,4964,DCA,0,6,17,Jan,N727MQ,ontime
850,UA,849,LGA,229,17-01-2004,846,IAD,0,6,17,Jan,N507UA,ontime
700,US,654,LGA,214,17-01-2004,2160,DCA,0,6,17,Jan,N736UW,ontime
900,US,859,LGA,214,17-01-2004,2164,DCA,0,6,17,Jan,N748UW,ontime
1100,US,1100,LGA,214,17-01-2004,2168,DCA,0,6,17,Jan,N736UW,ontime
1300,US,1259,LGA,214,17-01-2004,2172,DCA,0,6,17,Jan,N748UW,ontime
1500,US,1456,LGA,214,17-01-2004,2176,DCA,0,6,17,Jan,N736UW,ontime
1700,US,1658,LGA,214,17-01-2004,2180,DCA,0,6,17,Jan,N748UW,ontime
1900,US,1854,LGA,214,17-01-2004,2184,DCA,0,6,17,Jan,N736UW,ontime
1720,RU,1717,EWR,169,17-01-2004,3372,BWI,0,6,17,Jan,N15926,ontime
1455,RU,1445,EWR,169,17-01-2004,2229,BWI,0,6,17,Jan,N14933,ontime
1030,RU,1028,EWR,169,17-01-2004,2303,BWI,0,6,17,Jan,N14942,ontime
700,RU,658,EWR,169,17-01-2004,2703,BWI,0,6,17,Jan,N14991,ontime
1300,CO,1258,EWR,199,17-01-2004,808,DCA,0,6,17,Jan,N37615,ontime
840,DH,835,EWR,213,17-01-2004,7299,IAD,0,6,17,Jan,N696BR,ontime
1710,DH,1700,EWR,213,17-01-2004,7302,IAD,0,6,17,Jan,N652BR,ontime
1245,DH,1240,EWR,213,17-01-2004,7303,IAD,0,6,17,Jan,N652BR,ontime
2120,DH,2119,EWR,213,17-01-2004,7304,IAD,0,6,17,Jan,N652BR,delayed
700,RU,658,EWR,213,17-01-2004,2855,IAD,0,6,17,Jan,N29906,ontime
1600,RU,1601,EWR,199,17-01-2004,2361,DCA,0,6,17,Jan,N16987,ontime
1730,RU,1727,EWR,199,17-01-2004,2097,DCA,0,6,17,Jan,N14562,ontime
1359,RU,1351,EWR,199,17-01-2004,2216,DCA,0,6,17,Jan,N14950,ontime
1500,RU,1457,EWR,213,17-01-2004,2156,IAD,0,6,17,Jan,N24103,ontime
930,RU,924,EWR,199,17-01-2004,2582,DCA,0,6,17,Jan,N26549,ontime
1700,RU,1655,EWR,213,17-01-2004,2497,IAD,0,6,17,Jan,N21144,ontime
645,RU,641,EWR,199,17-01-2004,2761,DCA,0,6,17,Jan,N21537,ontime
1455,OH,1455,JFK,184,18-01-2004,5935,BWI,0,7,18,Jan,N712CA,ontime
1640,DH,1659,JFK,213,18-01-2004,6155,DCA,0,7,18,Jan,N404FJ,delayed
1245,DH,1302,LGA,229,18-01-2004,7208,IAD,0,7,18,Jan,N675BR,ontime
1455,DH,1526,LGA,229,18-01-2004,7211,IAD,0,7,18,Jan,N661BR,delayed
1715,DH,1802,LGA,229,18-01-2004,7215,IAD,0,7,18,Jan,N647BR,delayed
2120,DH,2110,LGA,229,18-01-2004,7684,IAD,0,7,18,Jan,N632BR,ontime
840,DH,833,JFK,228,18-01-2004,7800,IAD,0,7,18,Jan,N686BR,ontime
1240,DH,1249,JFK,228,18-01-2004,7806,IAD,0,7,18,Jan,N663BR,ontime
1455,DH,1539,JFK,228,18-01-2004,7808,IAD,0,7,18,Jan,N308UE,delayed
1645,DH,1646,JFK,228,18-01-2004,7810,IAD,0,7,18,Jan,N315UE,ontime
1715,DH,1709,JFK,228,18-01-2004,7812,IAD,0,7,18,Jan,N333UE,delayed
2120,DH,2111,JFK,228,18-01-2004,7814,IAD,0,7,18,Jan,N678BR,ontime
1610,DH,1706,JFK,228,18-01-2004,7816,IAD,0,7,18,Jan,N332UE,delayed
1455,DL,1555,JFK,213,18-01-2004,746,DCA,0,7,18,Jan,N928DL,delayed
830,DL,830,LGA,214,18-01-2004,1744,DCA,0,7,18,Jan,N223DZ,ontime
1030,DL,1029,LGA,214,18-01-2004,1748,DCA,0,7,18,Jan,N242DL,ontime
1230,DL,1230,LGA,214,18-01-2004,1752,DCA,0,7,18,Jan,N223DZ,delayed
1430,DL,1430,LGA,214,18-01-2004,1756,DCA,0,7,18,Jan,N242DL,ontime
1630,DL,1632,LGA,214,18-01-2004,1760,DCA,0,7,18,Jan,N223DZ,ontime
1830,DL,1843,LGA,214,18-01-2004,1764,DCA,0,7,18,Jan,N242DL,delayed
2030,DL,2029,LGA,214,18-01-2004,1768,DCA,0,7,18,Jan,N223DZ,ontime
1530,MQ,1549,JFK,213,18-01-2004,4752,DCA,0,7,18,Jan,N712MQ,delayed
600,MQ,552,JFK,213,18-01-2004,4760,DCA,0,7,18,Jan,N731MQ,delayed
925,MQ,919,JFK,213,18-01-2004,4771,DCA,0,7,18,Jan,N719MQ,ontime
1830,MQ,2023,JFK,213,18-01-2004,4784,DCA,0,7,18,Jan,N737MQ,delayed
1300,MQ,1330,LGA,214,18-01-2004,4964,DCA,0,7,18,Jan,N719MQ,delayed
1500,MQ,1540,LGA,214,18-01-2004,4968,DCA,0,7,18,Jan,N703MQ,delayed
1700,MQ,1818,LGA,214,18-01-2004,4972,DCA,0,7,18,Jan,N725MQ,delayed
1900,MQ,2004,LGA,214,18-01-2004,4976,DCA,0,7,18,Jan,N732MQ,delayed
850,UA,848,LGA,229,18-01-2004,846,IAD,0,7,18,Jan,N579UA,ontime
900,US,858,LGA,214,18-01-2004,2164,DCA,0,7,18,Jan,N744UW,ontime
1000,US,954,LGA,214,18-01-2004,2166,DCA,0,7,18,Jan,N763UW,ontime
1100,US,1102,LGA,214,18-01-2004,2168,DCA,0,7,18,Jan,N755UW,ontime
1200,US,1159,LGA,214,18-01-2004,2170,DCA,0,7,18,Jan,N736UW,ontime
1300,US,1257,LGA,214,18-01-2004,2172,DCA,0,7,18,Jan,N744UW,delayed
1400,US,1356,LGA,214,18-01-2004,2174,DCA,0,7,18,Jan,N763UW,ontime
1600,US,1555,LGA,214,18-01-2004,2178,DCA,0,7,18,Jan,N736UW,delayed
1800,US,1757,LGA,214,18-01-2004,2182,DCA,0,7,18,Jan,N763UW,ontime
1900,US,1855,LGA,214,18-01-2004,2184,DCA,0,7,18,Jan,N755UW,ontime
2000,US,1957,LGA,214,18-01-2004,2186,DCA,0,7,18,Jan,N736UW,ontime
2100,US,2055,LGA,214,18-01-2004,2188,DCA,0,7,18,Jan,N744UW,ontime
1030,RU,1057,EWR,169,18-01-2004,2303,BWI,1,7,18,Jan,N17984,delayed
1315,RU,1314,EWR,169,18-01-2004,2703,BWI,0,7,18,Jan,N15980,delayed
1455,RU,1528,EWR,169,18-01-2004,2403,BWI,0,7,18,Jan,N16501,delayed
1300,CO,1258,EWR,199,18-01-2004,1767,DCA,0,7,18,Jan,N14629,ontime
1630,CO,1754,EWR,199,18-01-2004,810,DCA,0,7,18,Jan,N37615,delayed
1900,CO,1959,EWR,199,18-01-2004,816,DCA,0,7,18,Jan,N16650,delayed
840,DH,834,EWR,213,18-01-2004,7299,IAD,0,7,18,Jan,N650BR,ontime
1710,DH,1900,EWR,213,18-01-2004,7302,IAD,0,7,18,Jan,N626BR,delayed
1245,DH,1246,EWR,213,18-01-2004,7303,IAD,0,7,18,Jan,N640BR,delayed
2120,DH,2117,EWR,213,18-01-2004,7304,IAD,0,7,18,Jan,N701BR,ontime
1500,RU,1630,EWR,213,18-01-2004,2156,IAD,0,7,18,Jan,N13124,delayed
1359,RU,1622,EWR,199,18-01-2004,2216,DCA,0,7,18,Jan,N14558,delayed
845,RU,841,EWR,213,18-01-2004,2254,IAD,0,7,18,Jan,N13929,ontime
930,RU,925,EWR,199,18-01-2004,2582,DCA,0,7,18,Jan,N27962,ontime
1455,OH,1455,JFK,184,19-01-2004,5935,BWI,0,1,19,Jan,N975CA,ontime
1640,DH,1636,JFK,213,19-01-2004,6155,DCA,0,1,19,Jan,N415FJ,ontime
1245,DH,1303,LGA,229,19-01-2004,7208,IAD,0,1,19,Jan,N647BR,ontime
1455,DH,1445,LGA,229,19-01-2004,7211,IAD,0,1,19,Jan,N671BR,ontime
1715,DH,1709,LGA,229,19-01-2004,7215,IAD,0,1,19,Jan,N648BR,ontime
2120,DH,10,LGA,229,19-01-2004,7684,IAD,0,1,19,Jan,N627BR,delayed
640,DH,847,LGA,229,19-01-2004,7790,IAD,0,1,19,Jan,N626BR,delayed
1040,DH,1035,LGA,229,19-01-2004,7792,IAD,0,1,19,Jan,N671BR,ontime
840,DH,833,JFK,228,19-01-2004,7800,IAD,0,1,19,Jan,N632BR,ontime
1240,DH,1237,JFK,228,19-01-2004,7806,IAD,0,1,19,Jan,N691BR,ontime
1455,DH,1454,JFK,228,19-01-2004,7808,IAD,0,1,19,Jan,N333UE,ontime
1645,DH,1641,JFK,228,19-01-2004,7810,IAD,0,1,19,Jan,N327UE,ontime
1715,DH,1710,JFK,228,19-01-2004,7812,IAD,0,1,19,Jan,N331UE,ontime
2120,DH,2121,JFK,228,19-01-2004,7814,IAD,0,1,19,Jan,N625BR,ontime
1610,DH,1603,JFK,228,19-01-2004,7816,IAD,0,1,19,Jan,N328UE,ontime
1455,DL,1506,JFK,213,19-01-2004,746,DCA,0,1,19,Jan,N910DL,delayed
730,DL,731,LGA,214,19-01-2004,1742,DCA,0,1,19,Jan,N242DL,ontime
830,DL,842,LGA,214,19-01-2004,1744,DCA,0,1,19,Jan,N223DZ,ontime
1030,DL,1029,LGA,214,19-01-2004,1748,DCA,0,1,19,Jan,N231DN,ontime
1230,DL,1231,LGA,214,19-01-2004,1752,DCA,0,1,19,Jan,N223DZ,ontime
1430,DL,1431,LGA,214,19-01-2004,1756,DCA,0,1,19,Jan,N231DN,ontime
1530,DL,1530,LGA,214,19-01-2004,1758,DCA,0,1,19,Jan,N224DA,ontime
1630,DL,1630,LGA,214,19-01-2004,1760,DCA,0,1,19,Jan,N223DZ,ontime
1830,DL,1829,LGA,214,19-01-2004,1764,DCA,0,1,19,Jan,N231DN,ontime
1930,DL,1930,LGA,214,19-01-2004,1766,DCA,0,1,19,Jan,N224DA,ontime
2030,DL,2029,LGA,214,19-01-2004,1768,DCA,0,1,19,Jan,N223DZ,ontime
1530,MQ,1536,JFK,213,19-01-2004,4752,DCA,0,1,19,Jan,N718MQ,ontime
600,MQ,553,JFK,213,19-01-2004,4760,DCA,0,1,19,Jan,N736MQ,ontime
1830,MQ,1846,JFK,213,19-01-2004,4784,DCA,0,1,19,Jan,N723MQ,delayed
700,MQ,758,LGA,214,19-01-2004,4952,DCA,0,1,19,Jan,N739MQ,delayed
800,MQ,822,LGA,214,19-01-2004,4954,DCA,0,1,19,Jan,N717MQ,delayed
900,MQ,858,LGA,214,19-01-2004,4956,DCA,0,1,19,Jan,N718MQ,ontime
1100,MQ,1100,LGA,214,19-01-2004,4960,DCA,0,1,19,Jan,N722MQ,ontime
1300,MQ,1253,LGA,214,19-01-2004,4964,DCA,0,1,19,Jan,N739MQ,ontime
1400,MQ,1356,LGA,214,19-01-2004,4966,DCA,0,1,19,Jan,N719MQ,ontime
1500,MQ,1534,LGA,214,19-01-2004,4968,DCA,0,1,19,Jan,N723MQ,delayed
1600,MQ,1559,LGA,214,19-01-2004,4970,DCA,0,1,19,Jan,N841MQ,ontime
1700,MQ,1717,LGA,214,19-01-2004,4972,DCA,0,1,19,Jan,N728MQ,ontime
1900,MQ,1937,LGA,214,19-01-2004,4976,DCA,0,1,19,Jan,N704MQ,delayed
850,UA,846,LGA,229,19-01-2004,846,IAD,0,1,19,Jan,N565UA,ontime
630,US,627,LGA,214,19-01-2004,1479,DCA,0,1,19,Jan,N753UW,ontime
700,US,656,LGA,214,19-01-2004,2160,DCA,0,1,19,Jan,N767UW,ontime
800,US,758,LGA,214,19-01-2004,2162,DCA,0,1,19,Jan,N706UW,ontime
900,US,858,LGA,214,19-01-2004,2164,DCA,0,1,19,Jan,N711UW,ontime
1000,US,955,LGA,214,19-01-2004,2166,DCA,0,1,19,Jan,N736UW,ontime
1100,US,1059,LGA,214,19-01-2004,2168,DCA,0,1,19,Jan,N767UW,ontime
1200,US,1157,LGA,214,19-01-2004,2170,DCA,0,1,19,Jan,N706UW,ontime
1300,US,1256,LGA,214,19-01-2004,2172,DCA,0,1,19,Jan,N711UW,ontime
1400,US,1353,LGA,214,19-01-2004,2174,DCA,0,1,19,Jan,N736UW,ontime
1500,US,1456,LGA,214,19-01-2004,2176,DCA,0,1,19,Jan,N767UW,ontime
1600,US,1558,LGA,214,19-01-2004,2178,DCA,0,1,19,Jan,N706UW,ontime
1700,US,1656,LGA,214,19-01-2004,2180,DCA,0,1,19,Jan,N711UW,ontime
1800,US,1755,LGA,214,19-01-2004,2182,DCA,0,1,19,Jan,N736UW,ontime
1900,US,1855,LGA,214,19-01-2004,2184,DCA,0,1,19,Jan,N767UW,ontime
2000,US,1956,LGA,214,19-01-2004,2186,DCA,0,1,19,Jan,N706UW,ontime
2100,US,2057,LGA,214,19-01-2004,2188,DCA,0,1,19,Jan,N711UW,ontime
1720,RU,1710,EWR,169,19-01-2004,3372,BWI,0,1,19,Jan,N13913,ontime
1030,RU,1028,EWR,169,19-01-2004,2303,BWI,0,1,19,Jan,N18557,ontime
700,RU,654,EWR,169,19-01-2004,2703,BWI,0,1,19,Jan,N14943,ontime
1455,RU,1451,EWR,169,19-01-2004,2403,BWI,0,1,19,Jan,N12934,ontime
1730,CO,1732,EWR,199,19-01-2004,814,DCA,0,1,19,Jan,N17321,delayed
1300,CO,1253,EWR,199,19-01-2004,808,DCA,0,1,19,Jan,N14639,ontime
735,CO,728,EWR,199,19-01-2004,806,DCA,0,1,19,Jan,N16649,ontime
1900,CO,1857,EWR,199,19-01-2004,816,DCA,0,1,19,Jan,N17619,ontime
840,DH,832,EWR,213,19-01-2004,7299,IAD,0,1,19,Jan,N645BR,ontime
1710,DH,1705,EWR,213,19-01-2004,7302,IAD,0,1,19,Jan,N689BR,ontime
1245,DH,1237,EWR,213,19-01-2004,7303,IAD,0,1,19,Jan,N710BR,ontime
2120,DH,2300,EWR,213,19-01-2004,7304,IAD,0,1,19,Jan,N626BR,delayed
630,DH,627,EWR,213,19-01-2004,7305,IAD,0,1,19,Jan,N329UE,ontime
1430,DH,1427,EWR,213,19-01-2004,7307,IAD,0,1,19,Jan,N301UE,ontime
1900,RU,2051,EWR,213,19-01-2004,2385,IAD,0,1,19,Jan,N16520,delayed
1300,RU,1258,EWR,213,19-01-2004,2692,IAD,0,1,19,Jan,N28518,ontime
645,RU,645,EWR,199,19-01-2004,2761,DCA,0,1,19,Jan,N13124,ontime
1525,RU,1530,EWR,199,19-01-2004,2261,DCA,0,1,19,Jan,N15973,ontime
700,RU,656,EWR,213,19-01-2004,2855,IAD,0,1,19,Jan,N15912,ontime
1700,RU,1659,EWR,213,19-01-2004,2497,IAD,0,1,19,Jan,N12567,ontime
1500,RU,1455,EWR,213,19-01-2004,2156,IAD,0,1,19,Jan,N18120,ontime
1630,RU,1628,EWR,199,19-01-2004,2181,DCA,0,1,19,Jan,N12921,ontime
1359,RU,1355,EWR,199,19-01-2004,2216,DCA,0,1,19,Jan,N12519,ontime
900,RU,855,EWR,199,19-01-2004,2582,DCA,0,1,19,Jan,N48901,ontime
2100,RU,2052,EWR,199,19-01-2004,2879,DCA,0,1,19,Jan,N16911,ontime
1455,OH,1500,JFK,184,20-01-2004,5935,BWI,0,2,20,Jan,N956CA,ontime
1640,DH,1637,JFK,213,20-01-2004,6155,DCA,0,2,20,Jan,N409FJ,ontime
1245,DH,1300,LGA,229,20-01-2004,7208,IAD,0,2,20,Jan,N648BR,ontime
1455,DH,1455,LGA,229,20-01-2004,7211,IAD,0,2,20,Jan,N646BR,ontime
1715,DH,1725,LGA,229,20-01-2004,7215,IAD,0,2,20,Jan,N705BR,ontime
2120,DH,2143,LGA,229,20-01-2004,7684,IAD,0,2,20,Jan,N637BR,ontime
640,DH,635,LGA,229,20-01-2004,7790,IAD,0,2,20,Jan,N698BR,ontime
1040,DH,1033,LGA,229,20-01-2004,7792,IAD,0,2,20,Jan,N646BR,ontime
840,DH,835,JFK,228,20-01-2004,7800,IAD,0,2,20,Jan,N627BR,ontime
1240,DH,1351,JFK,228,20-01-2004,7806,IAD,0,2,20,Jan,N708BR,delayed
1455,DH,1446,JFK,228,20-01-2004,7808,IAD,0,2,20,Jan,N321UE,ontime
1645,DH,1643,JFK,228,20-01-2004,7810,IAD,0,2,20,Jan,N308UE,ontime
1715,DH,1706,JFK,228,20-01-2004,7812,IAD,0,2,20,Jan,N313UE,ontime
2120,DH,2118,JFK,228,20-01-2004,7814,IAD,0,2,20,Jan,N636BR,ontime
1610,DH,1632,JFK,228,20-01-2004,7816,IAD,0,2,20,Jan,N331UE,ontime
1455,DL,1514,JFK,213,20-01-2004,746,DCA,0,2,20,Jan,N926DL,delayed
630,DL,629,LGA,214,20-01-2004,1740,DCA,0,2,20,Jan,N225DL,ontime
730,DL,729,LGA,214,20-01-2004,1742,DCA,0,2,20,Jan,N231DN,ontime
830,DL,839,LGA,214,20-01-2004,1744,DCA,0,2,20,Jan,N224DA,ontime
930,DL,929,LGA,214,20-01-2004,1746,DCA,0,2,20,Jan,N223DZ,ontime
1030,DL,1029,LGA,214,20-01-2004,1748,DCA,0,2,20,Jan,N225DL,ontime
1130,DL,1129,LGA,214,20-01-2004,1750,DCA,0,2,20,Jan,N231DN,ontime
1230,DL,1227,LGA,214,20-01-2004,1752,DCA,0,2,20,Jan,N224DA,ontime
1330,DL,1329,LGA,214,20-01-2004,1754,DCA,0,2,20,Jan,N223DZ,ontime
1430,DL,1430,LGA,214,20-01-2004,1756,DCA,0,2,20,Jan,N225DL,ontime
1530,DL,1531,LGA,214,20-01-2004,1758,DCA,0,2,20,Jan,N231DN,ontime
1630,DL,1717,LGA,214,20-01-2004,1760,DCA,0,2,20,Jan,N223DZ,delayed
1730,DL,1731,LGA,214,20-01-2004,1762,DCA,0,2,20,Jan,N224DA,ontime
1830,DL,1831,LGA,214,20-01-2004,1764,DCA,0,2,20,Jan,N242DL,ontime
1930,DL,1930,LGA,214,20-01-2004,1766,DCA,0,2,20,Jan,N231DN,ontime
2030,DL,2029,LGA,214,20-01-2004,1768,DCA,0,2,20,Jan,N223DZ,ontime
1530,MQ,1522,JFK,213,20-01-2004,4752,DCA,0,2,20,Jan,N805MQ,ontime
600,MQ,548,JFK,213,20-01-2004,4760,DCA,0,2,20,Jan,N721MQ,ontime
1830,MQ,1823,JFK,213,20-01-2004,4784,DCA,0,2,20,Jan,N721MQ,ontime
700,MQ,653,LGA,214,20-01-2004,4952,DCA,0,2,20,Jan,N735MQ,ontime
800,MQ,759,LGA,214,20-01-2004,4954,DCA,0,2,20,Jan,N729MQ,ontime
900,MQ,850,LGA,214,20-01-2004,4956,DCA,0,2,20,Jan,N712MQ,ontime
1100,MQ,1057,LGA,214,20-01-2004,4960,DCA,0,2,20,Jan,N727MQ,ontime
1300,MQ,1255,LGA,214,20-01-2004,4964,DCA,0,2,20,Jan,N712MQ,ontime
1400,MQ,1350,LGA,214,20-01-2004,4966,DCA,0,2,20,Jan,N701MQ,ontime
1500,MQ,1458,LGA,214,20-01-2004,4968,DCA,0,2,20,Jan,N721MQ,ontime
1600,MQ,1551,LGA,214,20-01-2004,4970,DCA,0,2,20,Jan,N702MQ,ontime
1900,MQ,2004,LGA,214,20-01-2004,4976,DCA,0,2,20,Jan,N713MQ,delayed
850,UA,844,LGA,229,20-01-2004,846,IAD,0,2,20,Jan,N556UA,ontime
630,US,626,LGA,214,20-01-2004,1479,DCA,0,2,20,Jan,N769UW,ontime
700,US,658,LGA,214,20-01-2004,2160,DCA,0,2,20,Jan,N705UW,ontime
800,US,758,LGA,214,20-01-2004,2162,DCA,0,2,20,Jan,N744UW,ontime
900,US,859,LGA,214,20-01-2004,2164,DCA,0,2,20,Jan,N722UW,ontime
1000,US,957,LGA,214,20-01-2004,2166,DCA,0,2,20,Jan,N749UW,ontime
1100,US,1055,LGA,214,20-01-2004,2168,DCA,0,2,20,Jan,N705UW,ontime
1200,US,1156,LGA,214,20-01-2004,2170,DCA,0,2,20,Jan,N744UW,ontime
1300,US,1258,LGA,214,20-01-2004,2172,DCA,0,2,20,Jan,N722UW,ontime
1400,US,1357,LGA,214,20-01-2004,2174,DCA,0,2,20,Jan,N749UW,ontime
1500,US,1456,LGA,214,20-01-2004,2176,DCA,0,2,20,Jan,N725UW,ontime
1600,US,1554,LGA,214,20-01-2004,2178,DCA,0,2,20,Jan,N744UW,ontime
1700,US,1657,LGA,214,20-01-2004,2180,DCA,0,2,20,Jan,N722UW,ontime
1800,US,1758,LGA,214,20-01-2004,2182,DCA,0,2,20,Jan,N749UW,ontime
1900,US,1858,LGA,214,20-01-2004,2184,DCA,0,2,20,Jan,N725UW,ontime
2000,US,1957,LGA,214,20-01-2004,2186,DCA,0,2,20,Jan,N744UW,ontime
2100,US,2057,LGA,214,20-01-2004,2188,DCA,0,2,20,Jan,N722UW,ontime
1455,RU,1453,EWR,169,20-01-2004,2403,BWI,0,2,20,Jan,N15983,ontime
1030,RU,1027,EWR,169,20-01-2004,2303,BWI,0,2,20,Jan,N14920,ontime
1720,RU,1723,EWR,169,20-01-2004,3372,BWI,0,2,20,Jan,N12921,delayed
700,RU,655,EWR,169,20-01-2004,2703,BWI,0,2,20,Jan,N13566,ontime
1900,CO,1856,EWR,199,20-01-2004,816,DCA,0,2,20,Jan,N14655,ontime
1730,CO,1723,EWR,199,20-01-2004,814,DCA,0,2,20,Jan,N47332,ontime
1300,CO,1250,EWR,199,20-01-2004,808,DCA,0,2,20,Jan,N16607,ontime
735,CO,729,EWR,199,20-01-2004,806,DCA,0,2,20,Jan,N14628,ontime
840,DH,835,EWR,213,20-01-2004,7299,IAD,0,2,20,Jan,N637BR,ontime
1710,DH,1700,EWR,213,20-01-2004,7302,IAD,0,2,20,Jan,N638BR,ontime
1245,DH,1236,EWR,213,20-01-2004,7303,IAD,0,2,20,Jan,N638BR,ontime
2120,DH,2113,EWR,213,20-01-2004,7304,IAD,0,2,20,Jan,N663BR,ontime
630,DH,625,EWR,213,20-01-2004,7305,IAD,0,2,20,Jan,N311UE,ontime
1430,DH,1426,EWR,213,20-01-2004,7307,IAD,0,2,20,Jan,N332UE,ontime
1630,RU,1624,EWR,199,20-01-2004,2181,DCA,0,2,20,Jan,N15555,ontime
2100,RU,2052,EWR,199,20-01-2004,2879,DCA,0,2,20,Jan,N14562,ontime
1359,RU,1357,EWR,199,20-01-2004,2216,DCA,0,2,20,Jan,N14920,ontime
1700,RU,1650,EWR,213,20-01-2004,2497,IAD,0,2,20,Jan,N16951,ontime
645,RU,638,EWR,199,20-01-2004,2761,DCA,0,2,20,Jan,N26141,ontime
1900,RU,1855,EWR,213,20-01-2004,2385,IAD,0,2,20,Jan,N26141,ontime
900,RU,859,EWR,199,20-01-2004,2582,DCA,0,2,20,Jan,N14543,ontime
1300,RU,1255,EWR,213,20-01-2004,2367,IAD,0,2,20,Jan,N15555,ontime
1525,RU,1555,EWR,199,20-01-2004,2261,DCA,0,2,20,Jan,N11539,delayed
1500,RU,1456,EWR,213,20-01-2004,2156,IAD,0,2,20,Jan,N17146,ontime
700,RU,708,EWR,213,20-01-2004,2855,IAD,0,2,20,Jan,N28518,delayed
1455,OH,1455,JFK,184,21-01-2004,5935,BWI,0,3,21,Jan,N804CA,ontime
1245,DH,1239,LGA,229,21-01-2004,7208,IAD,0,3,21,Jan,N705BR,ontime
1455,DH,1448,LGA,229,21-01-2004,7211,IAD,0,3,21,Jan,N687BR,ontime
1715,DH,1714,LGA,229,21-01-2004,7215,IAD,0,3,21,Jan,N705BR,ontime
2120,DH,2220,LGA,229,21-01-2004,7684,IAD,0,3,21,Jan,N698BR,delayed
640,DH,702,LGA,229,21-01-2004,7790,IAD,0,3,21,Jan,N688BR,delayed
1040,DH,1032,LGA,229,21-01-2004,7792,IAD,0,3,21,Jan,N687BR,ontime
840,DH,836,JFK,228,21-01-2004,7800,IAD,0,3,21,Jan,N637BR,ontime
1240,DH,1237,JFK,228,21-01-2004,7806,IAD,0,3,21,Jan,N656BR,ontime
1455,DH,1504,JFK,228,21-01-2004,7808,IAD,0,3,21,Jan,N301UE,ontime
1645,DH,1639,JFK,228,21-01-2004,7810,IAD,0,3,21,Jan,N308UE,ontime
1715,DH,1710,JFK,228,21-01-2004,7812,IAD,0,3,21,Jan,N333UE,ontime
2120,DH,2118,JFK,228,21-01-2004,7814,IAD,0,3,21,Jan,N688BR,ontime
1610,DH,1603,JFK,228,21-01-2004,7816,IAD,0,3,21,Jan,N321UE,ontime
1455,DL,1456,JFK,213,21-01-2004,746,DCA,0,3,21,Jan,N938DL,ontime
630,DL,630,LGA,214,21-01-2004,1740,DCA,0,3,21,Jan,N242DL,ontime
730,DL,730,LGA,214,21-01-2004,1742,DCA,0,3,21,Jan,N224DA,ontime
830,DL,831,LGA,214,21-01-2004,1744,DCA,0,3,21,Jan,N231DN,ontime
930,DL,931,LGA,214,21-01-2004,1746,DCA,0,3,21,Jan,N221DL,ontime
1030,DL,1031,LGA,214,21-01-2004,1748,DCA,0,3,21,Jan,N242DL,ontime
1130,DL,1131,LGA,214,21-01-2004,1750,DCA,0,3,21,Jan,N224DA,ontime
1230,DL,1230,LGA,214,21-01-2004,1752,DCA,0,3,21,Jan,N3734B,ontime
1330,DL,1332,LGA,214,21-01-2004,1754,DCA,0,3,21,Jan,N221DL,ontime
1430,DL,1431,LGA,214,21-01-2004,1756,DCA,0,3,21,Jan,N242DL,ontime
1530,DL,1530,LGA,214,21-01-2004,1758,DCA,0,3,21,Jan,N231DN,ontime
1630,DL,1632,LGA,214,21-01-2004,1760,DCA,0,3,21,Jan,N3734B,delayed
1730,DL,1730,LGA,214,21-01-2004,1762,DCA,0,3,21,Jan,N221DL,ontime
1830,DL,1828,LGA,214,21-01-2004,1764,DCA,0,3,21,Jan,N242DL,ontime
1930,DL,1928,LGA,214,21-01-2004,1766,DCA,0,3,21,Jan,N231DN,ontime
2030,DL,2032,LGA,214,21-01-2004,1768,DCA,0,3,21,Jan,N225DL,ontime
1530,MQ,1525,JFK,213,21-01-2004,4752,DCA,0,3,21,Jan,N732MQ,ontime
600,MQ,555,JFK,213,21-01-2004,4760,DCA,0,3,21,Jan,N709MQ,ontime
1830,MQ,1830,JFK,213,21-01-2004,4784,DCA,0,3,21,Jan,N719MQ,ontime
700,MQ,652,LGA,214,21-01-2004,4952,DCA,0,3,21,Jan,N704MQ,ontime
